Original Degree, Degree when Deleted
28,11
28,14
28,1
28,18
28,17
28,5
28,13
28,11
28,11
28,14
28,8
28,8
28,11
28,27
28,18
28,15
28,22
29,10
29,7
29,17
29,11
29,20
29,15
29,14
29,11
29,19
29,18
29,24
29,9
29,16
29,10
29,13
29,12
29,17
29,20
29,18
29,16
29,24
29,9
29,24
29,14
29,18
29,15
29,14
29,18
29,13
29,19
29,14
29,15
29,20
29,21
29,20
29,21
29,19
29,14
29,16
29,23
29,11
29,17
29,16
29,23
29,22
29,12
29,17
29,17
29,16
29,8
29,15
29,16
29,11
29,16
29,18
29,19
29,19
29,11
29,17
29,18
29,20
29,16
29,14
29,13
29,13
29,6
29,12
29,15
29,7
29,12
29,5
29,19
29,20
29,26
29,25
29,15
29,25
29,26
29,20
29,22
30,15
30,11
30,1
30,12
30,16
30,9
30,20
30,20
30,23
30,20
30,23
30,8
30,21
30,22
30,14
30,16
30,9
30,16
30,17
30,7
30,16
30,17
30,23
30,15
30,11
30,17
30,17
30,19
30,14
30,12
30,0
30,21
30,2
30,14
30,11
30,17
30,13
30,12
30,13
30,19
30,12
30,16
30,14
30,22
30,23
30,22
30,20
30,18
30,17
30,18
30,20
31,20
31,13
31,14
31,0
31,24
31,13
31,14
31,20
31,28
31,16
31,13
31,25
31,19
31,6
31,22
31,19
31,15
31,23
31,17
31,16
31,12
31,17
31,17
31,8
31,12
31,14
31,10
31,15
31,18
31,12
31,11
31,10
31,23
31,17
31,22
31,9
31,13
31,4
31,13
31,9
31,13
31,16
31,13
31,10
31,18
31,6
31,4
31,18
31,19
31,26
31,19
31,18
31,22
31,19
31,20
31,18
31,20
32,21
32,13
32,15
32,18
32,26
32,25
32,26
32,17
32,15
32,18
32,12
32,17
32,26
32,18
32,11
32,19
32,18
32,11
32,9
32,9
32,18
32,18
32,13
32,18
32,21
32,16
32,12
32,22
32,6
32,17
32,7
32,19
32,10
32,15
32,6
32,17
32,7
32,20
32,5
32,18
32,6
32,10
32,19
32,9
32,10
32,30
32,11
32,8
32,9
32,12
32,12
32,7
32,4
32,15
32,10
32,12
32,13
32,5
32,12
32,5
32,9
32,17
32,20
32,8
32,4
32,6
32,11
32,12
32,9
32,15
32,17
32,15
32,18
32,22
32,15
32,24
32,16
32,14
32,18
32,14
32,20
32,15
32,20
32,21
32,20
33,16
33,25
33,24
33,11
33,21
33,16
33,14
33,19
33,18
33,7
33,22
33,23
33,7
33,4
33,21
33,19
33,11
33,21
33,14
33,16
33,16
33,20
33,16
33,15
33,4
33,14
33,9
33,15
33,5
33,15
33,20
33,8
33,9
33,8
33,2
33,15
33,13
33,13
33,12
33,11
33,19
33,2
33,7
33,8
33,8
33,4
33,4
33,9
33,13
33,10
33,9
33,20
33,14
33,12
33,15
33,14
33,20
33,15
33,14
34,18
34,20
34,18
34,16
34,18
34,17
34,13
34,21
34,16
34,16
34,14
34,16
34,13
34,4
34,19
34,3
34,2
34,0
34,17
34,17
34,10
34,15
34,18
34,12
34,15
34,9
34,12
34,11
34,12
34,13
34,7
34,13
34,18
34,9
34,5
34,13
34,12
34,12
34,11
34,17
34,21
34,22
34,18
34,9
34,18
34,8
34,1
34,6
34,20
34,17
34,7
34,6
34,6
34,7
34,6
34,8
34,6
34,23
34,17
34,16
34,28
34,29
34,17
34,18
34,14
34,14
35,7
35,6
35,24
35,21
35,23
35,22
35,13
35,16
35,15
35,12
35,13
35,9
35,8
35,11
35,11
35,10
35,9
35,13
35,3
35,13
35,5
35,1
35,5
35,5
35,16
35,5
35,7
35,14
35,4
35,12
35,6
35,12
35,14
35,5
35,28
35,12
35,12
35,13
35,12
36,10
36,20
36,20
36,16
36,12
36,13
36,11
36,11
36,9
36,8
36,9
36,8
36,7
36,7
36,6
36,6
36,0
36,5
36,3
36,0
36,3
36,13
36,6
36,11
36,10
36,6
36,8
36,7
36,1
36,8
36,13
36,2
36,13
36,13
36,13
36,12
36,12
36,13
36,16
36,15
36,15
36,17
36,11
36,18
37,19
37,17
37,16
37,3
37,11
37,7
37,5
37,5
37,5
37,2
37,9
37,10
37,11
37,10
37,2
37,1
37,5
37,10
37,11
37,10
37,1
37,8
37,7
37,16
38,13
38,16
38,15
38,15
38,4
38,5
38,9
38,7
38,5
38,0
38,6
38,4
38,7
38,3
38,14
38,10
39,11
39,10
39,7
39,10
39,9
39,7
39,4
39,1
39,0
39,3
39,2
39,5
39,1
39,7
39,10
39,8
39,7
39,6
39,5
40,3
40,4
40,0
40,2
40,4
41,6
41,6
41,4
41,2
41,2
41,1
41,3
41,2
41,1
42,4
42,3
42,2
42,1
42,1
42,1
42,0
43,0
43,0
43,0
43,0
