Original Degree, Degree when Deleted
99,98
99,97
99,95
99,94
99,95
99,94
99,93
99,99
99,99
99,95
99,94
99,96
99,88
99,96
99,98
99,98
99,97
99,96
99,95
99,99
99,89
99,98
99,95
99,94
99,99
99,98
99,99
99,97
99,96
99,82
99,98
99,97
99,97
100,100
100,99
100,97
100,96
100,98
100,97
100,95
100,94
100,95
100,80
100,94
100,76
100,93
100,92
100,81
100,74
100,100
100,71
100,78
100,86
100,88
100,88
100,100
100,99
100,74
100,99
100,76
100,92
100,98
100,91
100,97
100,85
100,84
100,83
100,82
100,92
100,88
100,81
100,99
100,98
100,98
100,97
100,96
100,93
100,92
100,91
100,94
100,90
100,89
100,98
100,97
100,97
100,98
100,98
100,98
100,97
100,96
100,96
100,94
100,96
100,96
100,95
100,95
100,94
100,88
100,100
100,95
100,94
100,89
100,94
100,98
100,93
100,97
100,92
100,99
100,98
100,96
100,95
100,94
100,92
100,91
100,90
100,91
100,94
101,101
101,99
101,97
101,93
101,92
101,97
101,96
101,101
101,100
101,101
101,80
101,92
101,82
101,64
101,90
101,88
101,87
101,87
101,98
101,97
101,81
101,71
101,99
101,98
101,97
101,72
101,96
101,85
101,91
101,90
101,101
101,88
101,87
101,80
101,80
101,79
101,91
101,95
101,98
101,81
101,81
101,97
101,96
101,98
101,100
101,94
101,89
101,88
101,97
101,96
101,97
101,95
101,99
101,97
101,93
101,94
101,95
101,94
101,88
101,100
101,101
101,97
101,96
101,95
101,94
101,99
101,101
101,100
101,101
101,101
101,90
101,89
101,88
101,94
101,91
101,90
101,101
101,89
101,101
101,94
101,93
101,92
101,90
101,88
101,90
101,89
101,88
101,88
101,87
101,81
101,80
101,77
101,74
101,78
102,101
102,100
102,99
102,96
102,95
102,94
102,94
102,91
102,93
102,89
102,89
102,96
102,88
102,87
102,87
102,77
102,101
102,100
102,80
102,99
102,82
102,101
102,69
102,77
102,81
102,84
102,87
102,79
102,69
102,67
102,100
102,96
102,96
102,99
102,83
102,71
102,77
102,102
102,90
102,89
102,101
102,88
102,100
102,90
102,91
102,92
102,82
102,90
102,102
102,92
102,81
102,100
102,102
102,95
102,101
102,94
102,93
102,92
102,98
102,98
102,97
102,94
102,96
102,94
102,86
102,87
102,93
102,92
102,91
102,90
102,95
102,97
102,96
102,97
102,95
102,94
102,93
102,99
102,96
102,97
102,96
102,102
102,89
102,101
102,95
102,91
102,90
102,92
102,89
102,93
102,95
102,88
102,102
102,94
102,99
102,102
102,95
102,94
102,102
102,97
102,101
102,86
102,102
102,87
102,91
102,89
102,101
102,90
102,100
102,97
102,86
102,101
102,100
102,100
102,99
102,98
102,97
102,92
102,91
102,93
102,90
102,86
102,89
102,88
102,87
102,84
102,81
102,79
102,80
102,79
102,99
102,82
102,94
102,92
102,97
102,81
103,101
103,100
103,98
103,99
103,94
103,87
103,88
103,86
103,84
103,83
103,85
103,100
103,97
103,90
103,70
103,97
103,93
103,92
103,80
103,90
103,89
103,88
103,84
103,87
103,97
103,86
103,86
103,83
103,98
103,91
103,72
103,103
103,71
103,90
103,98
103,84
103,97
103,85
103,96
103,87
103,95
103,69
103,103
103,100
103,87
103,103
103,102
103,89
103,91
103,89
103,95
103,81
103,85
103,84
103,96
103,102
103,97
103,93
103,93
103,92
103,98
103,103
103,100
103,96
103,96
103,94
103,98
103,95
103,96
103,95
103,85
103,87
103,84
103,90
103,84
103,103
103,89
103,95
103,92
103,93
103,103
103,94
103,95
103,97
103,92
103,95
103,94
103,102
103,92
103,92
103,90
103,101
103,103
103,90
103,88
103,91
103,88
103,90
103,87
103,88
103,91
103,97
103,87
103,95
103,94
103,86
103,93
103,96
103,92
103,86
103,85
103,90
103,100
103,102
103,95
103,94
103,101
103,103
103,92
103,91
103,89
103,88
103,99
103,94
103,93
103,100
103,100
103,101
103,90
103,100
103,89
103,98
103,85
103,82
103,101
103,100
103,103
103,84
103,84
103,86
103,88
103,97
103,101
103,96
103,99
103,95
103,95
103,87
103,88
103,94
103,100
103,98
103,96
103,96
103,94
103,85
103,87
103,78
103,90
103,74
103,76
103,72
103,73
103,101
103,100
103,99
103,84
103,77
103,75
103,74
103,72
103,71
103,94
103,87
103,85
103,79
103,79
104,93
104,98
104,90
104,91
104,80
104,89
104,77
104,74
104,79
104,97
104,96
104,76
104,92
104,104
104,87
104,77
104,85
104,70
104,84
104,84
104,81
104,82
104,68
104,79
104,85
104,80
104,68
104,84
104,81
104,85
104,96
104,104
104,102
104,95
104,88
104,101
104,100
104,99
104,100
104,99
104,101
104,76
104,77
104,76
104,70
104,104
104,103
104,89
104,91
104,90
104,87
104,88
104,100
104,99
104,98
104,87
104,78
104,87
104,88
104,78
104,85
104,79
104,98
104,94
104,81
104,76
104,84
104,98
104,97
104,93
104,80
104,86
104,91
104,102
104,101
104,104
104,90
104,104
104,95
104,93
104,103
104,101
104,93
104,97
104,94
104,91
104,104
104,94
104,95
104,94
104,91
104,85
104,86
104,87
104,83
104,86
104,89
104,91
104,92
104,94
104,89
104,88
104,94
104,92
104,101
104,86
104,84
104,85
104,88
104,82
104,85
104,92
104,96
104,86
104,95
104,85
104,84
104,83
104,82
104,94
104,90
104,95
104,88
104,95
104,100
104,101
104,95
104,95
104,103
104,97
104,102
104,90
104,102
104,89
104,87
104,86
104,86
104,99
104,99
104,103
104,100
104,101
104,100
104,99
104,102
104,101
104,101
104,93
104,92
104,91
104,90
104,89
104,98
104,100
104,99
104,95
104,92
104,99
104,93
104,82
104,91
104,77
104,77
104,103
104,103
104,100
104,102
104,78
104,80
104,89
104,94
104,93
104,96
104,83
104,95
104,100
104,99
104,90
104,90
104,82
104,98
104,92
104,95
104,95
104,94
104,93
104,89
104,87
104,83
104,72
104,71
104,72
104,99
104,76
104,76
104,68
104,67
104,66
104,99
104,78
104,69
104,86
104,62
104,60
104,68
104,69
104,76
105,101
105,100
105,99
105,93
105,88
105,74
105,77
105,96
105,95
105,83
105,73
105,73
105,80
105,80
105,103
105,102
105,86
105,105
105,93
105,104
105,103
105,101
105,101
105,87
105,101
105,100
105,79
105,78
105,104
105,79
105,102
105,78
105,75
105,101
105,100
105,68
105,65
105,80
105,60
105,62
105,76
105,96
105,99
105,82
105,98
105,82
105,78
105,98
105,76
105,97
105,101
105,95
105,68
105,80
105,77
105,74
105,104
105,98
105,103
105,105
105,97
105,88
105,96
105,87
105,86
105,95
105,85
105,85
105,105
105,104
105,95
105,103
105,102
105,90
105,73
105,70
105,101
105,90
105,105
105,102
105,81
105,87
105,92
105,89
105,97
105,95
105,81
105,91
105,94
105,104
105,102
105,91
105,93
105,91
105,94
105,89
105,89
105,88
105,95
105,93
105,93
105,100
105,82
105,85
105,81
105,88
105,94
105,82
105,94
105,89
105,104
105,85
105,97
105,84
105,89
105,88
105,84
105,94
105,98
105,87
105,105
105,98
105,91
105,105
105,82
105,87
105,83
105,89
105,83
105,91
105,85
105,86
105,103
105,91
105,105
105,98
105,105
105,105
105,104
105,90
105,103
105,104
105,80
105,92
105,104
105,103
105,90
105,89
105,90
105,102
105,102
105,86
105,101
105,88
105,88
105,89
105,89
105,89
105,102
105,100
105,104
105,92
105,92
105,86
105,84
105,91
105,84
105,82
105,104
105,105
105,104
105,99
105,99
105,98
105,100
105,105
105,104
105,104
105,103
105,105
105,104
105,101
105,86
105,99
105,96
105,97
105,96
105,90
105,85
105,91
105,100
105,95
105,97
105,75
105,94
105,72
105,76
105,100
105,95
105,99
105,98
105,102
105,101
105,79
105,81
105,75
105,103
105,85
105,97
105,86
105,94
105,84
105,89
105,87
105,84
105,80
105,88
105,92
105,93
105,97
105,92
105,87
105,86
105,87
105,85
105,90
105,85
105,67
105,86
105,105
105,85
105,104
105,66
105,81
105,80
105,64
105,83
105,83
105,55
105,85
105,94
105,48
105,81
105,63
105,73
106,98
106,99
106,97
106,96
106,98
106,86
106,84
106,82
106,102
106,80
106,94
106,81
106,79
106,93
106,78
106,77
106,75
106,106
106,102
106,105
106,104
106,86
106,71
106,99
106,64
106,89
106,74
106,100
106,106
106,71
106,100
106,87
106,78
106,99
106,97
106,86
106,78
106,77
106,72
106,71
106,90
106,73
106,63
106,101
106,92
106,79
106,100
106,72
106,77
106,98
106,84
106,67
106,74
106,63
106,67
106,62
106,56
106,66
106,98
106,82
106,96
106,95
106,96
106,97
106,93
106,84
106,91
106,81
106,106
106,79
106,71
106,94
106,106
106,105
106,104
106,103
106,96
106,68
106,85
106,100
106,71
106,99
106,73
106,85
106,94
106,98
106,80
106,105
106,85
106,94
106,93
106,88
106,87
106,105
106,84
106,84
106,79
106,87
106,104
106,101
106,89
106,82
106,74
106,83
106,88
106,96
106,85
106,76
106,77
106,97
106,94
106,84
106,85
106,98
106,80
106,82
106,102
106,105
106,93
106,97
106,87
106,105
106,101
106,104
106,88
106,103
106,102
106,90
106,93
106,106
106,102
106,95
106,91
106,106
106,94
106,86
106,95
106,87
106,106
106,87
106,88
106,90
106,105
106,90
106,90
106,85
106,92
106,88
106,76
106,77
106,76
106,80
106,74
106,105
106,106
106,82
106,104
106,94
106,93
106,79
106,92
106,96
106,104
106,90
106,89
106,84
106,90
106,105
106,104
106,101
106,84
106,90
106,87
106,83
106,83
106,87
106,100
106,89
106,83
106,75
106,99
106,82
106,78
106,106
106,73
106,75
106,80
106,100
106,99
106,75
106,92
106,105
106,80
106,83
106,83
106,87
106,88
106,89
106,89
106,100
106,103
106,79
106,105
106,89
106,88
106,103
106,79
106,102
106,87
106,84
106,102
106,80
106,103
106,86
106,87
106,106
106,76
106,74
106,100
106,99
106,75
106,101
106,92
106,98
106,97
106,105
106,97
106,105
106,100
106,104
106,95
106,83
106,82
106,102
106,90
106,87
106,95
106,81
106,96
106,99
106,101
106,79
106,78
106,99
106,104
106,98
106,97
106,104
106,96
106,103
106,97
106,101
106,104
106,106
106,83
106,96
106,82
106,106
106,98
106,106
106,90
106,98
106,90
106,89
106,94
106,104
106,97
106,95
106,94
106,105
106,101
106,66
106,103
106,94
106,99
106,98
106,78
106,97
106,93
106,84
106,95
106,83
106,83
106,97
106,87
106,98
106,84
106,86
106,87
106,90
106,89
106,102
106,90
106,88
106,84
106,88
106,69
106,85
106,104
106,85
106,103
106,64
106,83
106,102
106,67
106,68
106,101
106,67
106,100
106,80
106,90
106,51
106,80
106,82
106,87
106,44
106,50
106,75
107,98
107,97
107,92
107,84
107,96
107,95
107,94
107,86
107,77
107,93
107,81
107,93
107,66
107,93
107,94
107,68
107,59
107,92
107,61
107,91
107,93
107,102
107,101
107,78
107,107
107,65
107,106
107,76
107,54
107,82
107,82
107,103
107,73
107,71
107,70
107,69
107,69
107,83
107,75
107,74
107,88
107,68
107,73
107,71
107,65
107,83
107,73
107,56
107,62
107,106
107,76
107,70
107,87
107,70
107,96
107,96
107,94
107,88
107,79
107,80
107,75
107,94
107,93
107,95
107,97
107,99
107,94
107,93
107,92
107,98
107,71
107,97
107,99
107,98
107,93
107,97
107,90
107,92
107,89
107,107
107,106
107,84
107,98
107,95
107,105
107,105
107,92
107,105
107,94
107,90
107,90
107,80
107,85
107,82
107,96
107,81
107,78
107,94
107,76
107,93
107,93
107,82
107,81
107,80
107,84
107,91
107,93
107,89
107,101
107,100
107,90
107,99
107,106
107,105
107,94
107,72
107,100
107,97
107,75
107,93
107,90
107,77
107,97
107,101
107,87
107,84
107,100
107,88
107,86
107,72
107,84
107,80
107,85
107,99
107,82
107,84
107,103
107,97
107,96
107,98
107,89
107,91
107,107
107,87
107,85
107,92
107,104
107,99
107,83
107,87
107,81
107,94
107,78
107,79
107,93
107,104
107,83
107,84
107,106
107,90
107,97
107,83
107,91
107,107
107,107
107,77
107,73
107,90
107,90
107,107
107,106
107,76
107,66
107,85
107,69
107,101
107,103
107,97
107,92
107,82
107,89
107,85
107,96
107,78
107,107
107,95
107,95
107,92
107,83
107,81
107,85
107,80
107,99
107,97
107,89
107,98
107,85
107,95
107,96
107,85
107,96
107,78
107,86
107,96
107,73
107,77
107,85
107,94
107,107
107,77
107,92
107,106
107,83
107,83
107,73
107,72
107,99
107,82
107,87
107,102
107,101
107,99
107,105
107,99
107,98
107,85
107,84
107,78
107,107
107,106
107,98
107,77
107,72
107,69
107,75
107,101
107,88
107,102
107,84
107,82
107,82
107,72
107,87
107,93
107,74
107,90
107,92
107,87
107,105
107,104
107,74
107,100
107,103
107,106
107,94
107,90
107,81
107,100
107,78
107,103
107,106
107,89
107,104
107,101
107,98
107,100
107,103
107,98
107,101
107,102
107,97
107,76
107,107
107,70
107,70
107,84
107,89
107,105
107,103
107,100
107,101
107,104
107,98
107,97
107,96
107,81
107,95
107,101
107,94
107,93
107,107
107,104
107,89
107,86
107,80
107,92
107,67
107,100
107,101
107,100
107,94
107,101
107,85
107,81
107,102
107,98
107,95
107,91
107,93
107,94
107,93
107,100
107,102
107,84
107,96
107,84
107,107
107,95
107,86
107,83
107,76
107,96
107,95
107,93
107,84
107,80
107,76
107,78
107,74
107,89
107,85
107,87
107,107
107,91
107,93
107,100
107,89
107,89
107,88
107,101
107,74
107,86
107,81
107,75
107,58
107,81
107,84
107,83
107,73
107,84
107,68
107,88
107,100
107,101
107,99
107,63
107,88
107,79
107,66
107,61
107,64
107,61
107,80
107,71
107,77
107,104
107,80
107,65
108,89
108,91
108,99
108,74
108,73
108,90
108,90
108,101
108,89
108,98
108,92
108,88
108,87
108,67
108,57
108,89
108,88
108,87
108,104
108,79
108,86
108,91
108,87
108,88
108,107
108,106
108,105
108,92
108,103
108,72
108,87
108,85
108,101
108,73
108,65
108,66
108,60
108,81
108,83
108,84
108,104
108,99
108,79
108,82
108,94
108,89
108,79
108,91
108,75
108,108
108,94
108,60
108,106
108,105
108,82
108,87
108,78
108,91
108,90
108,77
108,93
108,92
108,61
108,98
108,104
108,91
108,84
108,78
108,102
108,108
108,95
108,94
108,73
108,89
108,93
108,86
108,85
108,93
108,81
108,92
108,106
108,91
108,94
108,93
108,105
108,90
108,68
108,86
108,75
108,72
108,105
108,105
108,88
108,105
108,104
108,91
108,78
108,104
108,81
108,76
108,91
108,70
108,90
108,89
108,79
108,79
108,87
108,80
108,74
108,97
108,75
108,77
108,75
108,92
108,89
108,105
108,104
108,85
108,87
108,82
108,96
108,86
108,84
108,95
108,105
108,88
108,89
108,90
108,86
108,81
108,99
108,92
108,91
108,97
108,98
108,72
108,97
108,87
108,66
108,103
108,93
108,102
108,101
108,107
108,100
108,92
108,92
108,106
108,93
108,94
108,92
108,81
108,100
108,88
108,81
108,95
108,103
108,87
108,107
108,97
108,87
108,73
108,87
108,81
108,72
108,71
108,106
108,105
108,103
108,106
108,105
108,80
108,85
108,101
108,107
108,79
108,93
108,91
108,104
108,81
108,105
108,94
108,86
108,63
108,93
108,72
108,107
108,77
108,80
108,94
108,67
108,107
108,93
108,102
108,89
108,82
108,108
108,73
108,107
108,82
108,96
108,106
108,85
108,84
108,93
108,87
108,96
108,95
108,90
108,107
108,82
108,106
108,96
108,84
108,70
108,89
108,93
108,80
108,94
108,93
108,73
108,74
108,106
108,97
108,105
108,69
108,108
108,105
108,94
108,107
108,92
108,104
108,106
108,102
108,101
108,104
108,103
108,73
108,106
108,71
108,105
108,104
108,70
108,98
108,74
108,78
108,98
108,100
108,103
108,86
108,93
108,86
108,87
108,83
108,84
108,100
108,94
108,102
108,106
108,101
108,68
108,85
108,101
108,93
108,104
108,80
108,103
108,104
108,94
108,90
108,85
108,93
108,105
108,86
108,87
108,104
108,80
108,103
108,102
108,99
108,78
108,74
108,103
108,101
108,103
108,77
108,93
108,87
108,88
108,91
108,90
108,91
108,88
108,85
108,97
108,81
108,95
108,95
108,102
108,94
108,99
108,103
108,93
108,98
108,99
108,94
108,103
108,94
108,93
108,92
108,104
108,90
108,89
108,102
108,107
108,106
108,98
108,108
108,107
108,92
108,106
108,106
108,105
108,106
108,92
108,104
108,80
108,94
108,89
108,80
108,90
108,92
108,88
108,86
108,108
108,104
108,99
108,104
108,87
108,68
108,82
108,87
108,76
108,98
108,67
108,79
108,103
108,60
108,100
108,99
108,86
108,91
108,95
108,95
108,92
108,100
108,94
108,97
108,95
108,92
108,92
108,85
108,87
108,87
108,82
108,108
108,106
108,88
108,86
108,108
108,75
108,76
108,68
108,66
108,86
108,67
108,88
108,87
108,93
108,80
108,82
108,71
108,89
108,66
108,101
108,81
108,67
108,49
108,82
108,88
108,50
108,78
108,77
108,62
108,99
108,72
108,106
108,100
108,99
108,98
108,97
108,97
108,67
108,96
108,95
108,69
108,94
108,103
108,105
108,104
108,99
108,69
108,91
108,48
108,76
108,88
108,79
108,96
108,88
108,48
109,91
109,89
109,85
109,91
109,84
109,83
109,81
109,92
109,96
109,68
109,81
109,91
109,82
109,57
109,78
109,67
109,61
109,66
109,78
109,70
109,103
109,85
109,89
109,80
109,95
109,105
109,104
109,103
109,104
109,75
109,107
109,106
109,52
109,105
109,99
109,79
109,100
109,81
109,72
109,78
109,102
109,78
109,74
109,74
109,101
109,99
109,100
109,79
109,75
109,96
109,83
109,96
109,54
109,99
109,93
109,83
109,80
109,97
109,83
109,97
109,76
109,74
109,69
109,108
109,103
109,105
109,104
109,103
109,102
109,87
109,109
109,92
109,74
109,94
109,92
109,84
109,104
109,82
109,93
109,92
109,91
109,105
109,108
109,95
109,89
109,86
109,88
109,107
109,95
109,92
109,92
109,104
109,86
109,46
109,90
109,99
109,89
109,87
109,89
109,90
109,95
109,94
109,87
109,86
109,90
109,90
109,90
109,72
109,82
109,105
109,92
109,90
109,107
109,80
109,104
109,103
109,105
109,104
109,91
109,103
109,83
109,79
109,66
109,87
109,106
109,86
109,86
109,87
109,83
109,109
109,85
109,74
109,95
109,108
109,88
109,57
109,94
109,74
109,79
109,64
109,66
109,71
109,85
109,104
109,70
109,69
109,78
109,92
109,79
109,75
109,103
109,72
109,61
109,94
109,86
109,64
109,78
109,75
109,97
109,107
109,77
109,64
109,100
109,106
109,106
109,99
109,84
109,102
109,99
109,87
109,101
109,108
109,70
109,97
109,105
109,69
109,106
109,80
109,104
109,90
109,93
109,87
109,89
109,79
109,71
109,91
109,74
109,70
109,80
109,106
109,88
109,86
109,87
109,81
109,92
109,89
109,108
109,97
109,107
109,88
109,109
109,86
109,108
109,100
109,108
109,106
109,61
109,107
109,66
109,89
109,108
109,98
109,83
109,77
109,106
109,105
109,104
109,76
109,105
109,106
109,80
109,105
109,84
109,102
109,82
109,101
109,101
109,83
109,106
109,87
109,102
109,78
109,95
109,76
109,91
109,95
109,105
109,90
109,82
109,98
109,95
109,77
109,104
109,93
109,89
109,82
109,90
109,70
109,109
109,89
109,90
109,88
109,104
109,100
109,65
109,102
109,105
109,105
109,102
109,108
109,99
109,106
109,95
109,107
109,95
109,67
109,102
109,80
109,73
109,108
109,105
109,94
109,82
109,87
109,90
109,90
109,76
109,80
109,105
109,64
109,73
109,102
109,91
109,109
109,106
109,92
109,72
109,101
109,100
109,71
109,106
109,99
109,97
109,81
109,70
109,109
109,73
109,101
109,70
109,72
109,80
109,91
109,78
109,96
109,79
109,95
109,66
109,108
109,89
109,86
109,91
109,82
109,95
109,103
109,101
109,98
109,91
109,72
109,107
109,81
109,106
109,91
109,102
109,71
109,85
109,100
109,109
109,94
109,106
109,93
109,107
109,85
109,97
109,98
109,71
109,108
109,77
109,68
109,98
109,103
109,83
109,104
109,84
109,87
109,83
109,75
109,75
109,109
109,63
109,73
109,91
109,90
109,103
109,108
109,107
109,106
109,107
109,98
109,98
109,103
109,89
109,102
109,71
109,109
109,78
109,91
109,90
109,101
109,90
109,89
109,94
109,100
109,96
109,87
109,84
109,99
109,106
109,108
109,105
109,87
109,99
109,106
109,106
109,102
109,106
109,101
109,105
109,105
109,104
109,108
109,95
109,103
109,90
109,104
109,81
109,78
109,88
109,77
109,87
109,84
109,87
109,82
109,87
109,54
109,88
109,56
109,54
109,106
109,81
109,92
109,69
109,104
109,98
109,64
109,98
109,93
109,97
109,97
109,71
109,93
109,94
109,67
109,97
109,79
109,99
109,95
109,94
109,94
109,93
109,90
109,85
109,79
109,92
109,69
109,107
109,74
109,72
109,67
109,92
109,81
109,81
109,74
109,83
109,79
109,60
109,88
109,80
109,91
109,96
109,91
109,89
109,74
109,80
109,76
109,87
109,86
109,88
109,82
109,86
109,77
109,90
109,80
109,79
109,99
109,98
109,90
109,94
109,84
109,67
109,97
109,93
109,92
109,71
109,76
109,88
109,91
109,58
109,83
109,99
109,103
109,88
109,78
109,77
109,76
109,75
109,79
109,56
109,98
109,98
109,78
109,91
109,77
109,56
110,85
110,85
110,85
110,91
110,90
110,81
110,86
110,79
110,77
110,97
110,57
110,58
110,64
110,77
110,87
110,50
110,65
110,60
110,84
110,51
110,62
110,64
110,101
110,100
110,110
110,84
110,84
110,88
110,57
110,81
110,84
110,83
110,103
110,106
110,103
110,102
110,109
110,101
110,109
110,84
110,105
110,105
110,85
110,102
110,104
110,100
110,60
110,78
110,100
110,99
110,99
110,98
110,82
110,75
110,71
110,101
110,76
110,48
110,70
110,84
110,75
110,94
110,104
110,95
110,94
110,81
110,86
110,68
110,90
110,88
110,110
110,87
110,68
110,74
110,82
110,81
110,83
110,68
110,94
110,96
110,58
110,65
110,87
110,110
110,92
110,102
110,84
110,89
110,86
110,80
110,79
110,85
110,77
110,86
110,86
110,77
110,64
110,63
110,91
110,104
110,86
110,82
110,81
110,105
110,78
110,98
110,101
110,89
110,109
110,103
110,82
110,73
110,81
110,86
110,89
110,98
110,75
110,91
110,88
110,100
110,94
110,74
110,99
110,90
110,87
110,98
110,87
110,94
110,81
110,105
110,103
110,101
110,101
110,84
110,99
110,99
110,102
110,105
110,101
110,105
110,103
110,110
110,104
110,103
110,102
110,86
110,109
110,108
110,80
110,88
110,77
110,110
110,109
110,109
110,101
110,101
110,77
110,107
110,70
110,105
110,83
110,103
110,86
110,65
110,101
110,72
110,108
110,104
110,76
110,76
110,103
110,80
110,93
110,108
110,95
110,82
110,110
110,103
110,74
110,92
110,91
110,102
110,79
110,109
110,92
110,102
110,106
110,93
110,92
110,70
110,97
110,86
110,92
110,64
110,93
110,89
110,94
110,110
110,110
110,103
110,87
110,66
110,61
110,94
110,95
110,106
110,94
110,96
110,105
110,99
110,89
110,98
110,96
110,89
110,103
110,101
110,100
110,96
110,73
110,85
110,82
110,99
110,83
110,82
110,108
110,92
110,86
110,102
110,93
110,75
110,93
110,74
110,68
110,94
110,89
110,86
110,89
110,73
110,74
110,100
110,79
110,89
110,105
110,106
110,63
110,60
110,71
110,74
110,81
110,60
110,87
110,77
110,103
110,88
110,82
110,79
110,100
110,110
110,93
110,105
110,104
110,99
110,73
110,91
110,92
110,96
110,62
110,69
110,83
110,94
110,63
110,67
110,86
110,89
110,90
110,106
110,106
110,86
110,107
110,80
110,105
110,92
110,80
110,82
110,86
110,106
110,101
110,94
110,90
110,75
110,104
110,106
110,100
110,80
110,105
110,90
110,80
110,76
110,80
110,75
110,104
110,109
110,73
110,99
110,83
110,100
110,74
110,79
110,105
110,77
110,89
110,95
110,74
110,73
110,101
110,106
110,91
110,83
110,105
110,83
110,105
110,92
110,107
110,101
110,88
110,90
110,89
110,66
110,101
110,88
110,105
110,78
110,103
110,89
110,63
110,104
110,104
110,78
110,76
110,104
110,103
110,108
110,103
110,97
110,107
110,79
110,70
110,88
110,104
110,94
110,91
110,110
110,102
110,79
110,62
110,61
110,103
110,72
110,105
110,95
110,66
110,103
110,91
110,85
110,100
110,91
110,103
110,100
110,62
110,107
110,76
110,93
110,99
110,99
110,97
110,82
110,98
110,106
110,64
110,103
110,79
110,73
110,64
110,79
110,98
110,81
110,86
110,76
110,77
110,68
110,104
110,91
110,90
110,101
110,86
110,101
110,96
110,87
110,99
110,78
110,103
110,107
110,102
110,99
110,97
110,90
110,82
110,87
110,102
110,75
110,77
110,95
110,64
110,97
110,58
110,88
110,87
110,80
110,70
110,100
110,98
110,97
110,106
110,99
110,63
110,89
110,92
110,61
110,67
110,110
110,96
110,103
110,94
110,78
110,95
110,95
110,105
110,97
110,66
110,102
110,109
110,92
110,94
110,75
110,100
110,101
110,59
110,90
110,99
110,103
110,85
110,106
110,107
110,79
110,109
110,107
110,87
110,100
110,103
110,75
110,105
110,89
110,77
110,76
110,101
110,85
110,83
110,87
110,102
110,95
110,108
110,83
110,96
110,94
110,101
110,100
110,95
110,100
110,87
110,110
110,104
110,97
110,103
110,103
110,87
110,102
110,108
110,101
110,78
110,84
110,107
110,107
110,100
110,83
110,94
110,94
110,78
110,78
110,92
110,80
110,101
110,81
110,83
110,86
110,80
110,98
110,53
110,60
110,98
110,91
110,91
110,78
110,78
110,110
110,109
110,108
110,98
110,78
110,93
110,72
110,93
110,81
110,95
110,72
110,106
110,107
110,108
110,83
110,82
110,84
110,84
110,92
110,78
110,76
110,87
110,107
110,106
110,99
110,85
110,92
110,88
110,83
110,108
110,79
110,109
110,91
110,84
110,67
110,110
110,59
110,98
110,110
110,68
110,109
110,76
110,79
110,108
110,84
110,78
110,83
110,93
110,87
110,97
110,81
110,83
110,87
110,77
110,97
110,75
110,93
110,68
110,110
110,82
110,80
110,79
110,97
110,71
110,59
110,96
110,103
110,80
110,92
110,93
110,92
110,89
110,68
110,73
110,89
110,89
110,90
110,87
110,104
110,105
110,93
110,82
110,105
110,103
110,66
110,92
110,73
110,67
110,57
110,93
110,96
110,81
110,75
110,43
110,91
110,46
110,57
110,71
111,82
111,77
111,81
111,92
111,91
111,90
111,76
111,50
111,91
111,80
111,84
111,90
111,74
111,91
111,69
111,70
111,86
111,80
111,84
111,89
111,102
111,108
111,108
111,90
111,100
111,104
111,82
111,68
111,106
111,103
111,105
111,69
111,104
111,105
111,79
111,96
111,96
111,40
111,96
111,61
111,88
111,70
111,102
111,76
111,59
111,95
111,81
111,64
111,100
111,66
111,70
111,73
111,72
111,80
