Original Degree, Degree when Deleted
17,9
17,4
17,5
17,11
17,4
17,9
17,7
17,3
17,3
17,6
17,6
17,3
17,8
17,8
18,5
18,4
18,3
18,4
18,12
18,17
18,11
18,13
18,10
18,10
18,12
18,13
18,15
18,6
18,12
18,15
18,2
18,9
18,12
18,8
18,12
18,11
18,13
18,10
18,4
18,9
18,3
18,10
18,13
18,5
18,7
18,11
18,11
18,12
18,8
18,8
18,7
18,12
18,6
18,9
18,6
18,7
18,6
18,8
18,4
18,10
18,6
18,5
18,6
18,5
18,8
18,5
18,2
18,6
18,3
18,6
18,11
18,8
18,16
18,3
18,3
18,9
18,9
18,5
18,10
18,8
18,2
18,2
18,11
18,6
18,9
18,7
18,7
18,2
18,8
18,1
18,7
18,0
18,1
18,0
18,9
18,8
18,8
18,5
19,1
19,13
19,13
19,13
19,12
19,6
19,8
19,8
19,3
19,10
19,14
19,11
19,1
19,13
19,9
19,9
19,8
19,8
19,6
19,7
19,5
19,7
19,5
19,6
19,5
19,0
19,14
19,5
19,12
19,4
19,3
19,8
19,11
19,4
19,8
19,1
19,4
19,3
19,2
19,4
19,2
19,2
19,9
19,1
19,13
19,0
19,12
19,1
19,7
19,10
19,5
19,7
19,6
19,8
19,6
19,5
19,4
19,6
19,3
19,3
20,10
20,7
20,10
20,14
20,15
20,10
20,12
20,10
20,7
20,11
20,8
20,6
20,12
20,10
20,11
20,12
20,10
20,6
20,7
20,4
20,4
20,3
20,2
20,2
20,6
20,1
20,4
20,9
20,2
20,8
20,6
20,5
20,7
20,6
20,5
20,1
20,0
20,1
20,6
20,4
20,3
20,4
20,2
20,6
20,5
20,4
20,1
20,3
20,14
20,13
20,3
20,11
20,2
20,10
20,2
20,1
20,1
20,1
20,0
21,5
21,9
21,10
21,8
21,9
21,13
21,13
21,8
21,10
21,9
21,8
21,13
21,7
21,1
21,0
21,4
21,2
21,4
21,3
21,1
21,0
21,9
21,8
21,8
21,7
21,6
21,5
21,4
22,7
22,12
22,11
22,10
22,8
22,6
22,7
22,4
22,2
22,4
22,7
22,4
22,6
22,7
22,5
22,15
22,14
22,0
22,11
22,9
22,2
22,2
22,2
22,1
22,3
22,2
23,10
23,9
23,6
23,11
23,4
23,4
23,3
23,6
23,11
23,2
23,8
23,7
23,8
23,7
23,2
23,1
23,1
23,1
23,1
23,0
24,5
24,4
24,1
24,5
24,1
24,4
24,3
24,0
24,0
25,6
25,5
25,4
25,0
25,2
26,3
26,2
26,1
26,1
26,0
26,0
27,0
