Original Degree, Degree when Deleted
17,12
17,6
17,16
17,13
17,15
17,15
17,13
17,14
17,14
17,16
17,10
17,10
17,15
17,9
17,15
17,9
17,11
17,12
17,10
17,8
17,8
17,9
18,16
18,11
18,8
18,5
18,10
18,11
18,18
18,9
18,11
18,8
18,17
18,8
18,7
18,10
18,15
18,11
18,13
18,11
18,9
18,11
18,16
18,13
18,12
18,15
18,15
18,12
18,12
18,10
18,16
18,14
18,10
18,13
18,13
18,10
18,10
18,13
18,12
18,9
18,12
18,11
18,18
18,13
18,10
18,16
18,10
18,4
18,7
18,9
18,2
18,7
18,16
18,1
18,12
18,11
18,12
18,14
18,9
18,10
18,12
18,13
18,10
18,9
18,8
18,9
18,13
18,15
18,9
18,12
18,15
18,8
18,8
18,13
18,15
18,6
18,11
18,15
18,12
18,12
18,9
18,18
18,17
18,15
18,16
18,14
18,12
18,13
18,10
18,15
18,14
18,14
18,14
18,12
18,9
18,9
18,8
18,8
18,6
18,6
18,4
19,12
19,17
19,10
19,14
19,16
19,13
19,5
19,10
19,5
19,15
19,14
19,11
19,9
19,8
19,7
19,13
19,12
19,9
19,8
19,4
19,8
19,1
19,12
19,6
19,11
19,12
19,10
19,12
19,16
19,10
19,13
19,7
19,13
19,6
19,6
19,11
19,9
19,7
19,6
19,0
19,7
19,10
19,3
19,11
19,11
19,9
19,8
19,15
19,14
19,7
19,9
19,12
19,17
19,10
19,14
19,19
19,11
19,12
19,8
19,17
19,11
19,10
19,11
19,16
19,10
19,12
19,10
19,16
19,10
19,10
19,12
19,12
19,13
19,12
19,14
19,12
19,12
19,6
19,12
19,11
19,10
19,10
19,9
19,13
19,12
19,9
19,9
19,4
19,2
19,1
20,19
20,15
20,12
20,12
20,3
20,3
20,2
20,1
20,18
20,16
20,4
20,10
20,13
20,15
20,14
20,13
20,2
20,12
20,8
20,5
20,11
20,10
20,9
20,9
20,10
20,4
20,9
20,13
20,14
20,15
20,0
20,12
20,14
20,13
20,12
20,13
20,12
20,6
20,15
20,12
20,13
20,11
20,12
20,14
20,13
20,7
20,12
20,12
20,6
20,6
20,9
20,12
20,11
20,13
20,12
20,11
20,11
20,9
20,9
20,10
20,9
20,3
21,19
21,16
21,15
21,13
21,11
21,10
21,0
21,7
21,16
21,12
21,12
21,13
21,14
21,11
21,9
21,9
21,10
21,12
21,9
21,10
21,8
21,7
21,19
21,3
21,6
21,15
21,19
21,16
21,9
21,5
21,13
21,8
21,10
21,10
21,5
21,10
21,6
21,10
21,20
21,13
21,13
21,12
21,19
21,10
21,13
21,12
21,13
21,13
21,8
21,5
21,5
21,3
21,16
21,14
21,10
21,8
21,7
21,12
21,9
21,7
21,6
21,16
21,5
21,4
21,8
21,11
21,5
21,9
21,12
21,7
21,5
22,13
22,15
22,13
22,13
22,15
22,11
22,13
22,12
22,15
22,12
22,11
22,7
22,7
22,13
22,5
22,12
22,5
22,8
22,4
22,5
22,14
22,8
22,14
22,16
22,10
22,10
22,12
22,5
22,9
22,0
22,8
22,19
22,5
22,5
22,7
22,10
22,19
22,2
22,16
22,9
22,4
22,11
22,10
22,15
22,11
22,15
22,9
22,9
22,9
22,4
22,8
22,15
22,6
22,6
22,5
22,14
22,3
22,3
22,10
22,8
22,5
22,9
22,0
23,11
23,8
23,9
23,11
23,10
23,11
23,11
23,10
23,3
23,11
23,17
23,5
23,7
23,8
23,5
23,7
23,9
23,3
23,14
23,0
23,14
23,10
23,12
23,12
23,5
23,17
23,15
23,16
23,16
23,11
23,10
23,11
23,17
23,13
23,13
23,21
23,12
23,9
23,5
23,14
23,14
23,11
23,10
23,17
23,15
23,22
23,14
23,14
23,13
23,12
23,11
23,14
23,13
23,15
23,15
23,3
23,20
23,14
23,4
23,1
23,12
23,11
23,19
23,11
23,11
23,1
23,3
23,5
23,8
23,3
23,2
23,1
24,13
24,8
24,16
24,15
24,7
24,6
24,5
24,10
24,4
24,2
24,5
24,13
24,15
24,10
24,1
24,0
24,12
24,3
24,6
24,13
24,12
24,11
24,10
24,6
24,5
24,4
24,14
24,15
24,3
24,12
24,9
24,11
24,12
24,14
24,13
24,15
24,15
24,15
24,17
24,11
24,2
24,12
24,12
24,12
24,15
24,13
24,11
24,6
24,9
24,13
24,10
24,9
24,9
24,9
24,12
24,13
24,11
24,16
24,6
24,4
24,10
24,3
24,18
24,10
24,7
24,6
24,6
24,0
25,5
25,11
25,11
25,5
25,16
25,13
25,14
25,11
25,6
25,5
25,4
25,3
25,4
25,0
25,10
25,7
25,7
25,12
25,6
25,13
25,6
25,14
25,6
25,11
25,11
25,10
25,13
25,11
25,10
25,0
25,9
25,15
25,8
25,7
25,8
25,6
25,5
25,15
25,15
25,14
25,11
25,2
25,12
25,1
25,0
25,5
25,7
25,7
25,3
25,5
25,0
26,7
26,2
26,2
26,0
26,13
26,5
26,11
26,9
26,6
26,14
26,5
26,15
26,11
26,4
26,4
26,2
26,8
26,8
26,7
26,3
26,2
26,3
26,2
26,1
26,0
27,8
27,17
27,0
27,13
27,2
27,6
27,6
27,20
27,17
27,6
27,14
27,4
27,3
27,23
27,15
27,4
27,2
27,18
27,13
27,13
27,12
27,12
27,11
27,7
27,6
27,3
27,6
27,5
27,2
27,2
27,5
27,0
28,16
28,15
28,14
28,10
28,1
28,1
28,0
28,9
28,13
28,12
28,14
28,15
28,10
28,13
28,9
28,4
28,1
28,3
28,2
28,0
29,12
29,11
29,10
29,9
29,10
29,12
29,9
29,9
29,9
29,6
30,7
30,7
30,6
30,0
30,8
30,9
30,5
30,7
30,5
30,4
30,6
30,4
30,0
30,0
31,5
31,4
31,3
31,6
31,5
31,3
31,1
32,2
32,1
32,4
32,3
32,0
32,2
33,0
33,0
34,1
35,0
