Original Degree, Degree when Deleted
37,11
37,15
37,9
37,16
37,10
37,8
37,6
38,1
38,0
38,20
38,21
38,6
38,17
38,5
38,5
38,10
38,4
38,18
38,12
38,16
38,5
38,17
38,3
38,20
38,9
38,10
38,7
38,12
38,10
38,10
38,7
38,4
39,14
39,1
39,7
39,24
39,16
39,2
39,20
39,3
39,13
39,3
39,19
39,2
39,22
39,25
39,23
39,2
39,18
39,0
39,15
39,6
39,5
39,3
39,7
39,1
39,8
39,6
40,25
40,19
40,24
40,19
40,13
40,13
40,13
40,16
40,16
40,14
40,13
40,1
40,0
40,11
40,3
40,2
40,4
40,4
40,3
40,1
40,1
40,1
40,0
41,19
41,18
41,15
41,15
41,12
41,12
41,9
41,10
41,18
42,28
42,12
42,28
42,16
42,23
42,21
42,14
42,10
42,22
42,21
42,22
42,6
42,23
42,22
42,19
42,11
42,12
43,29
43,28
43,29
43,26
43,3
43,11
43,8
43,7
43,6
43,18
43,4
43,15
43,14
44,18
44,16
44,21
44,21
44,22
44,0
44,14
44,14
44,13
44,12
45,15
45,12
45,17
45,13
45,17
45,9
45,11
45,3
45,10
45,9
45,2
45,8
46,12
46,14
46,13
46,7
46,6
46,5
46,4
47,8
47,7
47,10
47,9
47,5
47,5
47,1
47,3
47,2
47,0
47,1
48,2
48,5
48,3
48,2
48,0
49,2
49,0
50,0
