Original Degree, Degree when Deleted
15,7
15,10
15,13
15,10
15,10
15,13
15,12
15,9
15,1
15,0
15,9
15,10
15,14
15,11
16,8
16,9
16,9
16,7
16,4
16,7
16,8
16,3
16,2
16,4
16,6
16,5
16,9
16,8
16,4
16,10
16,5
16,6
16,2
16,1
16,5
16,6
16,15
16,8
16,5
16,15
16,9
16,10
16,8
16,9
16,5
16,13
16,10
16,10
16,11
16,5
16,8
16,9
16,12
16,15
16,13
16,10
16,9
16,14
16,8
16,8
16,12
16,2
16,5
16,15
16,11
16,14
16,16
16,12
16,11
16,11
16,11
16,9
16,10
16,12
16,7
16,3
16,10
16,10
16,15
16,5
16,9
16,7
16,11
16,9
16,9
16,8
16,9
16,13
16,6
16,9
16,8
16,10
16,11
16,10
16,14
16,10
16,11
16,4
16,7
16,8
16,14
16,3
16,8
16,3
16,9
16,10
16,2
16,10
16,7
16,13
16,6
16,10
16,7
16,8
16,0
16,5
16,4
16,8
16,7
16,7
16,12
16,7
16,14
16,9
16,8
16,13
16,11
16,4
16,12
16,10
16,9
17,4
17,9
17,4
17,8
17,6
17,6
17,8
17,6
17,7
17,9
17,6
17,6
17,8
17,5
17,10
17,10
17,7
17,6
17,13
17,10
17,13
17,12
17,11
17,7
17,6
17,5
17,3
17,2
17,8
17,6
17,12
17,10
17,16
17,13
17,6
17,10
17,7
17,10
17,9
17,5
17,12
17,9
17,11
17,7
17,11
17,10
17,11
17,12
17,10
17,7
17,13
17,8
17,7
17,12
17,6
17,3
17,7
17,15
17,14
17,5
17,6
17,12
17,7
17,9
17,4
17,4
17,3
17,9
17,6
17,8
17,5
17,4
17,10
17,10
17,9
17,7
17,7
17,3
17,3
17,5
17,11
17,7
17,8
17,4
17,11
17,8
17,3
17,9
17,2
17,1
17,6
17,9
17,9
17,9
17,11
17,5
17,11
17,9
17,9
18,1
18,0
18,5
18,5
18,4
18,3
18,4
18,4
18,4
18,3
18,2
18,10
18,7
18,12
18,10
18,10
18,16
18,5
18,6
18,3
18,10
18,7
18,2
18,8
18,14
18,7
18,11
18,13
18,13
18,16
18,6
18,7
18,6
18,6
18,5
18,7
18,3
18,10
18,8
18,8
18,4
18,3
18,12
18,4
18,12
18,7
18,14
18,2
18,9
18,6
18,2
18,9
18,10
18,5
18,4
18,4
18,3
18,4
18,0
18,11
18,0
18,9
18,8
18,9
18,8
18,7
18,12
18,11
18,6
18,6
19,3
19,2
19,1
19,0
19,6
19,1
19,7
19,13
19,3
19,13
19,0
19,6
19,13
19,13
19,5
19,13
19,13
19,4
19,12
19,11
19,4
19,3
19,6
19,5
19,12
19,10
19,8
19,13
19,11
19,1
19,10
19,2
19,8
19,3
19,1
19,6
19,7
19,8
19,7
19,9
19,3
19,10
19,2
19,4
19,8
19,4
19,3
19,2
19,8
19,7
19,11
19,6
19,5
20,5
20,11
20,10
20,8
20,11
20,10
20,3
20,2
20,15
20,10
20,13
20,1
20,15
20,15
20,7
20,4
20,3
20,4
20,2
20,6
20,12
20,1
20,6
20,10
20,8
20,4
20,0
20,6
20,5
20,4
20,2
20,1
20,11
20,5
20,2
20,19
20,1
20,6
20,5
21,0
21,1
21,8
21,9
21,9
21,10
21,9
21,13
21,11
21,7
21,0
21,10
21,10
21,2
21,4
21,1
21,10
21,1
21,0
21,10
21,10
21,13
21,17
21,15
21,14
21,10
21,10
21,3
22,9
22,7
22,6
22,11
22,11
22,9
22,5
22,8
22,3
22,10
22,11
22,2
22,6
22,11
22,0
22,7
22,6
22,5
22,8
22,5
22,8
22,7
22,4
22,1
22,2
22,1
22,7
22,11
22,11
22,10
22,6
23,0
23,5
23,4
23,3
23,2
23,1
23,5
23,6
23,2
23,4
23,3
23,1
23,5
23,7
23,6
23,5
23,1
23,2
23,1
23,0
24,0
24,5
24,6
24,2
24,5
24,3
24,5
24,4
24,0
24,4
24,3
24,2
24,1
25,4
25,3
25,2
25,1
25,0
25,1
25,3
25,2
25,2
25,0
26,1
26,0
26,1
26,0
