Original Degree, Degree when Deleted
18,0
18,11
18,13
18,10
18,10
18,10
18,10
18,9
18,10
18,9
18,11
18,10
18,8
18,9
18,10
18,7
18,8
18,9
18,0
18,8
18,9
18,6
18,9
18,13
18,7
18,9
18,11
18,10
18,0
18,5
18,7
18,8
18,10
18,15
18,6
18,12
18,9
18,8
18,5
18,4
18,13
18,4
18,9
18,12
18,8
18,10
18,8
18,10
18,7
18,7
18,3
18,6
18,2
18,7
18,7
18,3
18,8
18,0
18,9
18,8
18,10
18,11
18,5
18,10
18,4
18,8
18,3
18,2
18,12
18,11
18,6
18,2
18,10
18,5
18,11
18,12
18,4
18,1
19,9
19,0
19,6
19,7
19,7
19,5
19,5
19,9
19,9
19,9
19,6
19,4
19,6
19,7
19,8
19,13
19,8
19,5
19,0
19,9
19,11
19,9
19,10
19,6
19,11
19,5
19,13
19,9
19,5
19,10
19,9
19,3
19,6
19,5
19,6
19,8
19,5
19,8
19,4
19,6
19,7
19,6
19,5
19,3
19,2
19,4
19,1
19,6
19,7
19,4
19,3
19,4
19,3
19,3
19,4
19,12
19,13
19,1
19,11
19,9
19,7
19,4
19,2
20,3
20,13
20,12
20,3
20,16
20,5
20,11
20,9
20,6
20,7
20,4
20,10
20,13
20,10
20,11
20,5
20,10
20,9
20,8
20,6
20,5
20,5
20,5
20,7
20,8
20,2
20,18
20,6
20,5
20,14
20,2
20,8
20,7
20,3
20,0
20,1
20,1
20,5
20,0
20,6
20,0
20,5
20,5
20,4
20,3
20,1
20,1
20,1
20,3
20,0
20,2
20,11
21,19
21,2
21,18
21,1
21,0
21,11
21,7
21,12
21,13
21,5
21,5
21,4
21,8
21,3
21,4
21,2
21,3
21,4
21,2
21,3
21,4
21,3
21,2
21,12
21,5
21,4
21,3
21,2
21,1
21,0
21,0
21,15
21,12
21,14
21,11
21,0
22,11
22,17
22,16
22,14
22,13
22,2
22,2
22,10
22,2
22,13
22,10
22,1
22,1
22,0
22,1
22,1
22,6
22,5
22,8
22,7
22,8
22,7
22,6
22,3
23,14
23,15
23,9
23,9
23,1
23,1
23,0
23,12
23,12
23,13
23,0
23,0
23,0
23,4
23,3
23,2
23,1
24,14
24,13
24,5
24,10
24,7
24,17
24,11
24,0
24,9
24,8
24,8
24,9
24,8
24,6
24,6
24,5
24,4
24,3
24,0
24,0
25,3
25,4
25,15
26,11
26,13
26,9
26,8
26,1
26,5
26,8
26,2
26,1
27,7
27,6
27,5
27,5
27,3
27,3
27,1
28,1
29,0
29,0
